Centro Poblado,Aeropuerto,Distancia(Km),Cobertura,Aerodromo,D_Aerodromo,Regional,D_Regional,Nacional,D_Nacional,Internacional,D_Internacional,Tipo_Cobertura
BOLO BARRIO NUEVO,ALFONSO BONILLA ARAGON,7.43072447996713,True,LA ESMERALDA - CA,10.8563124074464,FARFAN HERIBERTO GIL MAR,71.1725884569917,BUENAVENTURA-GERARDO TOBAR LOPEZ,76.2034521108315,ALFONSO BONILLA ARAGON,7.43072447996713,Internacional
EL PORVENIR,AGUACLARA,25.8013572898945,True,AGUACLARA,25.8013572898945,ALBERTO LLERAS CAMARGO,83.9560035551473,EL ALCARAVAN,74.2644309950058,EL DORADO,137.716144100461,Aeródromo
SANTA LUCÍA,CANANGUCHAL,18.5902170016354,True,ORITO,58.6187551177051,CANANGUCHAL,18.5902170016354,TRES DE MAYO,51.1931410133541,BENITO SALAS,255.123464836856,Regional
LA CEJA,DUBAI,45.2939453216437,False,DUBAI,45.2939453216437,JUAN H.WHITE,80.2971998173275,LOS GARZONES,136.692640505806,PALONEGRO,217.319774352802,Sin cobertura
EL TAMBO,ANTONIO NARIÑO,11.0983941799954,True,EL GUAYABAL,87.4113587378154,CANANGUCHAL,99.3465905812283,ANTONIO NARIÑO,11.0983941799954,ALFONSO BONILLA ARAGON,262.552884911669,Nacional
SAN NICOLÁS,SAN ISIDRO II,5.95623532504294,True,SAN ISIDRO II,5.95623532504294,SAN MARTIN,60.720752747553,VANGUARDIA,24.4484158889611,EL DORADO,102.705888401746,Nacional
TOLEDO,CAMILO DAZA,68.710275506986,False,JERONIMO DE AGUAYO,72.4260225739973,COLONIZADORES,80.0884684217595,YARIGUIES,149.235837213876,CAMILO DAZA,68.710275506986,Sin cobertura
LA ESTRELLA,AGUACLARA,26.0359250731095,True,AGUACLARA,26.0359250731095,ALBERTO LLERAS CAMARGO,88.0290863901245,EL ALCARAVAN,73.054095558991,EL DORADO,141.56491088229,Aeródromo
BONDA,SIMON BOLIVAR,18.1943231902742,True,LA YE,27.2330562887788,LAS BRUJAS,246.447125312887,ALFONSO LOPEZ PUMAREJO,130.745160164846,SIMON BOLIVAR,18.1943231902742,Internacional
LA BOCANA,BUENAVENTURA-GERARDO TOBAR LOPEZ,21.3904968592941,True,EDGAR CALDAS POTES-CA,78.3241703250391,FARFAN HERIBERTO GIL MAR,110.243307978937,BUENAVENTURA-GERARDO TOBAR LOPEZ,21.3904968592941,ALFONSO BONILLA ARAGON,94.4719005244156,Nacional
PORVENIR,CANANGUCHAL,2.91962041809557,True,ORITO,47.7743143839937,CANANGUCHAL,2.91962041809557,TRES DE MAYO,56.8187865131532,BENITO SALAS,261.203725605324,Regional
BORRERO AYERBE,LAS AGUILAS -CA,18.2398106246527,True,LAS AGUILAS -CA,18.2398106246527,FARFAN HERIBERTO GIL MAR,74.6322375459972,BUENAVENTURA-GERARDO TOBAR LOPEZ,46.9923135314744,ALFONSO BONILLA ARAGON,29.5655018799822,Internacional
BOSQUE MADERO,FLAMINIO S. CAMACHO,9.68611359596931,True,FLAMINIO S. CAMACHO,9.68611359596931,JOSE CELESTINO,101.279995860121,VANGUARDIA,92.5343952426003,EL DORADO,24.8669691435046,Internacional
PUERTO VENUS,JOSE CELESTINO,48.5195419465944,False,VOLAR COLOMBIA,53.2969210759787,JOSE CELESTINO,48.5195419465944,LA NUBIA,62.4797962690125,JOSE M. CORDOVA,75.8893262034668,Sin cobertura
ZAPATA,DUBAI,50.056094274021,False,DUBAI,50.056094274021,JUAN H.WHITE,89.4789075622104,LOS GARZONES,126.710027699786,RAFAEL NUÑEZ,223.481493709329,Sin cobertura
NECHÍ,DUBAI,35.8716182303898,True,DUBAI,35.8716182303898,JUAN H.WHITE,48.5060882910566,LOS GARZONES,141.109505603605,PALONEGRO,205.921869717336,Aeródromo
COLORADO,LA FLORIDA,24.0566474670786,True,MAGUI PAYAN,39.4635568566963,JUAN CASIANO,106.425277489094,LA FLORIDA,24.0566474670786,ALFONSO BONILLA ARAGON,304.056801968109,Nacional
BODEGAS,LOS REMANSOS,26.2559902614393,True,LOS REMANSOS,26.2559902614393,MORELA,28.443031974328,YARIGUIES,74.8036268307842,JOSE M. CORDOVA,127.724006076934,Regional
PUERTO NARE,MIRAFLORES,11.7279111939329,True,MIRAFLORES,11.7279111939329,JORGE E. GONZALEZ T.,165.768524976436,VANGUARDIA,372.540338759868,BENITO SALAS,413.782619110301,Aeródromo
LA SIERRA,ANTONIO NARIÑO,37.6390767915382,True,EL GUAYABAL,58.4875703881293,JUAN CASIANO,110.674204938603,ANTONIO NARIÑO,37.6390767915382,ALFONSO BONILLA ARAGON,230.086933690579,Nacional
REMEDIOS,REMEDIOS OTU,2.77017278219472,True,EL RIO,41.4351663263625,REMEDIOS OTU,2.77017278219472,YARIGUIES,98.1262284422015,JOSE M. CORDOVA,125.012511308515,Regional
LA CRUZADA,REMEDIOS OTU,7.01217215464181,True,EL RIO,41.9128369896089,REMEDIOS OTU,7.01217215464181,YARIGUIES,100.138565994825,JOSE M. CORDOVA,127.948664890268,Regional
SANTA ISABEL,EL EMBRUJO,2.00971880736547,True,BARU - HIDROPUERTO,719.625135006455,CAPURGANA,685.732848912683,EL EMBRUJO,2.00971880736547,RAFAEL NUÑEZ,715.691819603688,Nacional
OTÚ,REMEDIOS OTU,0.20587786172667,True,EL RIO,38.7006527745013,REMEDIOS OTU,0.20587786172667,YARIGUIES,100.467045353008,JOSE M. CORDOVA,122.296291813195,Regional
CAÑAVERAL,CONDOTO MANDINGA,40.1970465630805,False,PIZARRO,68.0987164900569,CONDOTO MANDINGA,40.1970465630805,BUENAVENTURA-GERARDO TOBAR LOPEZ,103.530561085489,MATECAÑA,117.234817374903,Sin cobertura
MARTANA,REMEDIOS OTU,4.39713915170377,True,EL RIO,42.5633996782255,REMEDIOS OTU,4.39713915170377,YARIGUIES,96.0620066829056,JOSE M. CORDOVA,124.288618492608,Regional
RÍO BAGRE,REMEDIOS OTU,18.737269138048,True,EL RIO,54.427680199907,REMEDIOS OTU,18.737269138048,YARIGUIES,92.0291984130855,JOSE M. CORDOVA,140.811325771332,Regional
CAMPO VIJAO,REMEDIOS OTU,40.5762560565305,False,LOS REMANSOS,40.9495530871897,REMEDIOS OTU,40.5762560565305,YARIGUIES,62.4418049314675,PALONEGRO,132.208341763002,Sin cobertura
CHORRO DE LAGRIMAS,REMEDIOS OTU,36.3624731857767,True,LOS REMANSOS,36.9352619273168,REMEDIOS OTU,36.3624731857767,YARIGUIES,76.7196502571651,JOSE M. CORDOVA,127.343725031875,Regional
RETIRO,SAN PABLO,6.74598885355976,True,SAN PABLO,6.74598885355976,TOLU,59.7928218590614,LOS GARZONES,20.8735922611904,RAFAEL NUÑEZ,162.554127506287,Nacional
RIONEGRO,CANTADELICIAS,31.6622389945513,True,CANTADELICIAS,31.6622389945513,SANTIAGO VILA,70.1388553855267,PERALES,93.4764298043298,BENITO SALAS,93.9950670144138,Aeródromo
EL TABLAZO,JOSE CELESTINO,22.064037777439,True,GANADERIA EL TRIUNFO,35.193575194463,JOSE CELESTINO,22.064037777439,LA NUBIA,46.3408361511809,MATECAÑA,84.2346659299641,Regional
BUENOS AIRES MESA RUITOQUE,HORIZONTES,0.734235544069704,True,HORIZONTES,0.734235544069704,COLONIZADORES,138.083815283125,YARIGUIES,77.3696088050298,PALONEGRO,15.7584798686462,Internacional
CAGUÁN,EL JUNCAL,9.16504624113739,True,EL JUNCAL,9.16504624113739,EDUARDO FALLA SOLANO,94.598407707534,GUSTAVO ARTUNDUAGA PAREDES,146.497392262963,BENITO SALAS,11.736771825586,Internacional
CAIMALITO,INGENIO RISARALDA,3.51801198492416,True,INGENIO RISARALDA,3.51801198492416,CONDOTO MANDINGA,91.2881701396159,LA NUBIA,47.9047551908647,MATECAÑA,16.9741981044564,Internacional
CAJICÁ,FLAMINIO S. CAMACHO,12.8970587762537,True,FLAMINIO S. CAMACHO,12.8970587762537,JOSE CELESTINO,100.653924735816,VANGUARDIA,95.1446458950465,EL DORADO,27.9408050288336,Internacional
CALATRAVA,HORIZONTES,5.43833204781872,True,HORIZONTES,5.43833204781872,COLONIZADORES,134.864188020172,YARIGUIES,80.8120923056266,PALONEGRO,15.2990319688241,Internacional
CALLE LARGA - AEROPUERTO,BUENAVENTURA-GERARDO TOBAR LOPEZ,0.662733461056776,True,EDGAR CALDAS POTES-CA,56.7725345550628,FARFAN HERIBERTO GIL MAR,89.6414914980948,BUENAVENTURA-GERARDO TOBAR LOPEZ,0.662733461056776,ALFONSO BONILLA ARAGON,73.6626958881873,Nacional
CALUCE - PLAN DE VIVIENDA LOS GUAYABOS,INGENIO PICHICHI,3.056034407682,True,INGENIO PICHICHI,3.056034407682,FARFAN HERIBERTO GIL MAR,61.087872357096,BUENAVENTURA-GERARDO TOBAR LOPEZ,93.7896687088329,ALFONSO BONILLA ARAGON,21.2408301172522,Internacional
SABANALARGA,AGUACLARA,13.6632241879468,True,AGUACLARA,13.6632241879468,ALBERTO LLERAS CAMARGO,91.7072081944981,EL ALCARAVAN,89.0097265993557,EL DORADO,123.967002578208,Aeródromo
SABANETA,LAS BRUJAS,10.9457316120036,True,BARACOA,38.5217598592657,LAS BRUJAS,10.9457316120036,LOS GARZONES,86.0296089060534,RAFAEL NUÑEZ,133.116271071729,Regional
CAMILANDIA,CAMILO DAZA,15.0523068292291,True,CINERA,21.2185327693404,AGUAS CLARAS,89.0854983321479,YARIGUIES,173.427005422811,CAMILO DAZA,15.0523068292291,Internacional
CAMINO LOS VARGAS,FLAMINIO S. CAMACHO,9.99148881181119,True,FLAMINIO S. CAMACHO,9.99148881181119,JOSE CELESTINO,99.5890295999201,VANGUARDIA,94.0251270113753,EL DORADO,24.8777347100502,Internacional
LAS LOMITAS,HACIENDA LA JOYA,17.3125432806721,True,HACIENDA LA JOYA,17.3125432806721,LAS BRUJAS,44.0560512397429,LOS GARZONES,124.066535485732,RAFAEL NUÑEZ,125.319124629925,Aeródromo
CAMINO VIEJO - KM 40,BUENAVENTURA-GERARDO TOBAR LOPEZ,18.5157014102204,True,EDGAR CALDAS POTES-CA,39.0188297275577,FARFAN HERIBERTO GIL MAR,71.8463768815979,BUENAVENTURA-GERARDO TOBAR LOPEZ,18.5157014102204,ALFONSO BONILLA ARAGON,61.1992308446812,Nacional
LA CÁMARA,ALI PIEDRAHITA,37.5311899196333,True,VOLAR COLOMBIA,50.7480872520539,ALI PIEDRAHITA,37.5311899196333,OLAYA HERRERA,48.4672997178682,JOSE M. CORDOVA,63.8340954832118,Regional
LA MARGARITA,ALI PIEDRAHITA,43.5728745461621,False,VOLAR COLOMBIA,49.1463642721169,ALI PIEDRAHITA,43.5728745461621,OLAYA HERRERA,54.3988977029197,JOSE M. CORDOVA,68.4233521233486,Sin cobertura
CAMPO 16,YARIGUIES,12.35805503465,True,CAMPO CAPOTE,25.3000941322789,MORELA,87.7697529869064,YARIGUIES,12.35805503465,PALONEGRO,68.267741170561,Nacional
SAMANÁ,JOSE CELESTINO,25.326702660034,True,GANADERIA EL TRIUNFO,36.9628598896968,JOSE CELESTINO,25.326702660034,LA NUBIA,67.6499124635389,JOSE M. CORDOVA,96.1865809741596,Regional
DOS QUEBRADAS,PALMAS DE TUMACO  -CA,17.0406373277579,True,PALMAS DE TUMACO  -CA,17.0406373277579,JUAN CASIANO,136.435377237578,LA FLORIDA,22.987919279654,ALFONSO BONILLA ARAGON,332.62450770121,Nacional
CAMPO 23,YARIGUIES,18.5839593422403,True,CAMPO CAPOTE,21.1411301787186,MORELA,84.4338930696723,YARIGUIES,18.5839593422403,PALONEGRO,70.4145275131953,Nacional
SAN JERÓNIMO,JOSE CELESTINO,22.4608180127891,True,SAN JOSE,28.2950451398459,JOSE CELESTINO,22.4608180127891,LA NUBIA,46.351032883642,MATECAÑA,82.452219401575,Regional
CAMPO 6,YARIGUIES,5.96415534693738,True,CAMPO CAPOTE,29.0707556435959,MORELA,89.8857335102215,YARIGUIES,5.96415534693738,PALONEGRO,68.4293163999332,Nacional
SAN JOSÉ DE LA MONTAÑA,CAMILO DAZA,43.7347866270091,False,CINERA,69.1759798366211,AGUAS CLARAS,103.564758691407,YARIGUIES,133.941038659838,CAMILO DAZA,43.7347866270091,Sin cobertura
SAN JUAN DE URABÁ,ARBOLETES,14.0393141738627,True,ARBOLETES,14.0393141738627,ALCIDES FERNANDEZ,86.9571285130296,LOS GARZONES,77.5509471221179,RAFAEL NUÑEZ,217.776885980135,Aeródromo
SAN JUANCITO,ARBOLETES,17.5471764834788,True,ARBOLETES,17.5471764834788,ALCIDES FERNANDEZ,88.4840358321334,LOS GARZONES,74.8347564841385,RAFAEL NUÑEZ,222.10665564121,Aeródromo
LA TEBAIDA,CANANGUCHAL,15.4870244086598,True,ORITO,50.6911654503642,CANANGUCHAL,15.4870244086598,TRES DE MAYO,68.0138793426474,BENITO SALAS,259.365545886629,Regional
MONTELORO,SAN ROQUE  - CA.,18.3360552570369,True,SAN ROQUE  - CA.,18.3360552570369,FARFAN HERIBERTO GIL MAR,23.181776524179,BUENAVENTURA-GERARDO TOBAR LOPEZ,104.379750221851,ALFONSO BONILLA ARAGON,58.9021438159264,Regional
CAMPO CAMPIÑA,HORIZONTES,16.4104900538362,True,HORIZONTES,16.4104900538362,COLONIZADORES,128.512689074842,YARIGUIES,88.4826762297638,PALONEGRO,32.8741695038755,Internacional
SANTA CATALINA,EL EMBRUJO,3.34552486687801,True,BARU - HIDROPUERTO,720.464672676698,CAPURGANA,686.988739337329,EL EMBRUJO,3.34552486687801,RAFAEL NUÑEZ,716.486569749292,Nacional
EL TOMATE,ARBOLETES,32.3448478748455,True,ARBOLETES,32.3448478748455,TOLU,107.864954701179,LOS GARZONES,38.4289884932257,RAFAEL NUÑEZ,203.966921560856,Nacional
SAN RAFAEL,BOLUGA,17.6936270033466,True,BOLUGA,17.6936270033466,JOSE CELESTINO,52.5738989543036,PERALES,39.6337705444159,MATECAÑA,78.6441720353085,Nacional
SAN ROQUE,CANANGUCHAL,69.2514987889856,False,SOLANO,89.6869616245763,CANANGUCHAL,69.2514987889856,GUSTAVO ARTUNDUAGA PAREDES,77.1834118292193,BENITO SALAS,226.100144655873,Sin cobertura
CRISTALES,INGENIO LA CARMELITA,26.3143237141914,True,INGENIO LA CARMELITA,26.3143237141914,FARFAN HERIBERTO GIL MAR,28.7660833586308,BUENAVENTURA-GERARDO TOBAR LOPEZ,86.1157033112303,ALFONSO BONILLA ARAGON,84.1926723901863,Regional
PROVIDENCIA,BARACOA,13.5864542371201,True,BARACOA,13.5864542371201,LAS BRUJAS,36.6783632553939,LOS GARZONES,112.432009579398,RAFAEL NUÑEZ,136.109683812907,Regional
CAMPO GALÁN,YARIGUIES,11.8924389930313,True,EL PEDRAL BONANZA,19.4501858863101,MORELA,89.9132282333458,YARIGUIES,11.8924389930313,PALONEGRO,78.70836190925,Nacional
VERSALLES,RANCHO COLIBRI - CA,15.2899899092549,True,RANCHO COLIBRI - CA,15.2899899092549,FARFAN HERIBERTO GIL MAR,53.5013459302509,LA NUBIA,95.629187340995,MATECAÑA,57.4173604834712,Aeródromo
SANTA ROSA DE OSOS,CAROLINA DEL PRINCIPE,20.8307376644577,True,CAROLINA DEL PRINCIPE,20.8307376644577,ALI PIEDRAHITA,82.956204461673,OLAYA HERRERA,49.1609592748521,JOSE M. CORDOVA,53.4061365298988,Aeródromo
ARAGÓN,CAROLINA DEL PRINCIPE,30.5191244033363,True,CAROLINA DEL PRINCIPE,30.5191244033363,ALI PIEDRAHITA,81.5915377444515,OLAYA HERRERA,62.5313917287281,JOSE M. CORDOVA,70.3415131117488,Aeródromo
HOYORRICO,CAROLINA DEL PRINCIPE,19.99621482284,True,CAROLINA DEL PRINCIPE,19.99621482284,ALI PIEDRAHITA,84.8224086102009,OLAYA HERRERA,46.4595127637398,JOSE M. CORDOVA,48.9691002679612,Aeródromo
CANELON,FLAMINIO S. CAMACHO,11.366758244651,True,FLAMINIO S. CAMACHO,11.366758244651,JOSE CELESTINO,100.097508882531,VANGUARDIA,94.5419090751761,EL DORADO,26.3426077303844,Internacional
BOTERO,CAROLINA DEL PRINCIPE,21.5536837876329,True,CAROLINA DEL PRINCIPE,21.5536837876329,REMEDIOS OTU,77.498095746748,OLAYA HERRERA,53.1054523853577,JOSE M. CORDOVA,46.7042393802064,Aeródromo
PORCECITO,CAROLINA DEL PRINCIPE,21.8680823125826,True,CAROLINA DEL PRINCIPE,21.8680823125826,REMEDIOS OTU,74.669504934684,OLAYA HERRERA,55.9802712975919,JOSE M. CORDOVA,48.9113324073163,Aeródromo
SANTIAGO,ANTONIO NARIÑO,42.5621981156618,False,ORITO,55.0503660280783,CANANGUCHAL,47.7241940625285,ANTONIO NARIÑO,42.5621981156618,ALFONSO BONILLA ARAGON,275.354158604096,Sin cobertura
SEGOVIA,LAS BRUJAS,14.4847963810227,True,COVEÑAS,39.463876032979,LAS BRUJAS,14.4847963810227,LOS GARZONES,67.575829065645,RAFAEL NUÑEZ,135.036165151662,Regional
FRAGUAS,REMEDIOS OTU,29.4819129719921,True,EL RIO,47.072998309786,REMEDIOS OTU,29.4819129719921,YARIGUIES,114.790439352668,JOSE M. CORDOVA,138.202693075694,Regional
PUERTO CALAVERA,REMEDIOS OTU,18.4407423740618,True,EL RIO,41.2223152220517,REMEDIOS OTU,18.4407423740618,YARIGUIES,109.17476062902,JOSE M. CORDOVA,131.189876404607,Regional
EL CHISPERO,REMEDIOS OTU,17.6432080259211,True,EL RIO,40.8659092331451,REMEDIOS OTU,17.6432080259211,YARIGUIES,108.815956943821,JOSE M. CORDOVA,130.689007428742,Regional
JERUSALÉN,EL LAGO - CA,22.7158853596941,True,EL LAGO - CA,22.7158853596941,SANTIAGO VILA,33.8095061831688,PERALES,51.0280802844349,EL DORADO,62.7380947929171,Regional
CÓRDOBA,BUENAVENTURA-GERARDO TOBAR LOPEZ,9.27350395404723,True,EDGAR CALDAS POTES-CA,49.6727408929147,FARFAN HERIBERTO GIL MAR,81.7474971295393,BUENAVENTURA-GERARDO TOBAR LOPEZ,9.27350395404723,ALFONSO BONILLA ARAGON,70.8697837901932,Nacional
HORIZONTES,AGUACLARA,8.86617515884372,True,AGUACLARA,8.86617515884372,ALBERTO LLERAS CAMARGO,107.563915072573,VANGUARDIA,81.2950829986731,EL DORADO,111.862201318117,Aeródromo
CAÑAVERAL - VILLANUEVA,INGENIO RISARALDA,17.0554201753819,True,INGENIO RISARALDA,17.0554201753819,CONDOTO MANDINGA,71.5603045392507,LA NUBIA,63.7236525222333,MATECAÑA,37.4839211872773,Internacional
EL DOCE,LOS GARZONES,17.080590254374,True,LOS MOCHUELOS,26.5059062631295,EL PINDO,87.3459168662514,LOS GARZONES,17.080590254374,RAFAEL NUÑEZ,199.430847111302,Nacional
LA CAUCANA,BUENAVENTURA-GERARDO TOBAR LOPEZ,7.88790172913463,True,EDGAR CALDAS POTES-CA,53.3332839453028,FARFAN HERIBERTO GIL MAR,85.0362132865207,BUENAVENTURA-GERARDO TOBAR LOPEZ,7.88790172913463,ALFONSO BONILLA ARAGON,74.6494146637114,Nacional
PIEDRAS,EL LAGO - CA,2.89025643932482,True,EL LAGO - CA,2.89025643932482,SANTIAGO VILA,31.2199257729436,PERALES,31.4171431531131,EL DORADO,82.9159744493979,Nacional
ALBANIA,CANANGUCHAL,18.7848716496373,True,ORITO,33.7180785242929,CANANGUCHAL,18.7848716496373,TRES DE MAYO,35.9162124470555,BENITO SALAS,279.295191678912,Nacional
SITIO VIEJO,SAN PABLO,17.5515344119946,True,SAN PABLO,17.5515344119946,LAS BRUJAS,45.364476677048,LOS GARZONES,37.9232798465164,RAFAEL NUÑEZ,149.511625461524,Nacional
PUERTO ESCONDIDO,ARBOLETES,26.2229880292631,True,ARBOLETES,26.2229880292631,TOLU,92.8549296145139,LOS GARZONES,51.8016235570639,RAFAEL NUÑEZ,179.557367738329,Aeródromo
VILLA MARÍA,ANTONIO NARIÑO,16.3943545602056,True,ORITO,81.9263608695416,CANANGUCHAL,85.3365766263375,ANTONIO NARIÑO,16.3943545602056,ALFONSO BONILLA ARAGON,275.343187810337,Nacional
GUADUALITO,BUENAVENTURA-GERARDO TOBAR LOPEZ,17.318570538355,True,LAS AGUILAS -CA,68.3033092013976,FARFAN HERIBERTO GIL MAR,105.073329568178,BUENAVENTURA-GERARDO TOBAR LOPEZ,17.318570538355,ALFONSO BONILLA ARAGON,79.4429971399417,Nacional
LAS BABILLAS,JAIME ORTIZ BETANCUR,25.0068582047247,True,JAIME ORTIZ BETANCUR,25.0068582047247,ALCIDES FERNANDEZ,106.093706516207,ANTONIO ROLDAN BETANCOURT,29.769915987262,JOSE M. CORDOVA,229.611503031165,Nacional
URRAO,ALI PIEDRAHITA,1.34974142950493,True,FRONTINO EL PLATEADO,45.0308816563425,ALI PIEDRAHITA,1.34974142950493,OLAYA HERRERA,61.0373828917385,JOSE M. CORDOVA,80.401562406409,Regional
LA ENCARNACIÓN,ALI PIEDRAHITA,14.553830886485,True,FRONTINO EL PLATEADO,31.9684563134222,ALI PIEDRAHITA,14.553830886485,OLAYA HERRERA,72.3597538283832,JOSE M. CORDOVA,91.8773830383728,Regional
VEGACHÍ,REMEDIOS OTU,27.9213194334997,True,EL RIO,30.6309835344719,REMEDIOS OTU,27.9213194334997,OLAYA HERRERA,106.919410464448,JOSE M. CORDOVA,96.6553100637044,Regional
EL CINCO,REMEDIOS OTU,22.0444701902151,True,EL RIO,41.1324790502435,REMEDIOS OTU,22.0444701902151,YARIGUIES,99.5781273505659,JOSE M. CORDOVA,109.080139884098,Regional
VENECIA,INGENIO LA CARMELITA,15.8629958867701,True,INGENIO LA CARMELITA,15.8629958867701,FARFAN HERIBERTO GIL MAR,21.5771488235658,BUENAVENTURA-GERARDO TOBAR LOPEZ,78.4441582227053,ALFONSO BONILLA ARAGON,72.4214929260811,Regional
SAN ANTONIO DE PADUA,GUSTAVO ARTUNDUAGA PAREDES,38.8144714850379,True,LA JAGUA,71.9483616728136,CONTADOR,40.7213692205875,GUSTAVO ARTUNDUAGA PAREDES,38.8144714850379,BENITO SALAS,171.424441655789,Nacional
VEGAEZ,ALI PIEDRAHITA,47.8767241997476,False,VIGIA DEL FUERTE,54.0364456611297,ALI PIEDRAHITA,47.8767241997476,EL CARAÑO,58.42582601856,JOSE M. CORDOVA,125.522701336303,Sin cobertura
CAÑO DEL ORO,RAFAEL NUÑEZ,11.5823666382029,True,BARU - HIDROPUERTO,13.1885533556651,TOLU,92.742038130891,LOS GARZONES,171.677642611457,RAFAEL NUÑEZ,11.5823666382029,Internacional
SAN MARTÍN,LAS BRUJAS,19.0902660138835,True,COVEÑAS,33.080558022877,LAS BRUJAS,19.0902660138835,LOS GARZONES,63.5283979978274,RAFAEL NUÑEZ,133.405740498742,Regional
YALÍ,EL RIO,33.4184111359832,True,EL RIO,33.4184111359832,REMEDIOS OTU,39.6023987039781,OLAYA HERRERA,97.1931239344745,JOSE M. CORDOVA,85.972842022812,Regional
VILLA ANITA,EL RIO,31.9389057580109,True,EL RIO,31.9389057580109,REMEDIOS OTU,39.0871992464132,OLAYA HERRERA,96.7693687272639,JOSE M. CORDOVA,85.8053355558102,Regional
CÁQUEZA,EL DORADO,39.857203761983,True,VILLA GEORGINA,41.824502983324,SAN MARTIN,83.1324378663046,VANGUARDIA,45.1695196622389,EL DORADO,39.857203761983,Internacional
EL CEDRO,CANANGUCHAL,42.7488840779519,False,ORITO,80.6603122420526,CANANGUCHAL,42.7488840779519,TRES DE MAYO,61.0725327374127,BENITO SALAS,242.237978617614,Sin cobertura
LLANOS DE CUIVA,CAROLINA DEL PRINCIPE,23.8176471172831,True,CAROLINA DEL PRINCIPE,23.8176471172831,REMEDIOS OTU,87.7686600068548,OLAYA HERRERA,67.2088223258804,JOSE M. CORDOVA,72.7651234389635,Aeródromo
EL PUEBLITO,TOLU,20.4518977116601,True,EL RINCON DE MUCURA,24.9359064181521,TOLU,20.4518977116601,LOS GARZONES,99.5396589681748,RAFAEL NUÑEZ,89.300121363343,Regional
MINA VIEJA,CAROLINA DEL PRINCIPE,32.6179907288108,True,CAROLINA DEL PRINCIPE,32.6179907288108,REMEDIOS OTU,79.238027397155,OLAYA HERRERA,86.452874520139,JOSE M. CORDOVA,90.9084933844754,Aeródromo
YOLOMBÓ,EL RIO,33.6601726828171,True,EL RIO,33.6601726828171,REMEDIOS OTU,56.7501095486719,OLAYA HERRERA,76.138702981551,JOSE M. CORDOVA,65.8513834473516,Aeródromo
YONDÓ,YARIGUIES,11.8805479506514,True,CAMPO CAPOTE,28.2408043300774,MORELA,81.7652520975922,YARIGUIES,11.8805479506514,PALONEGRO,81.6617876228738,Nacional
CIÉNAGA DE BARBACOA - LA PUNTA,LOS REMANSOS,31.7033230103101,True,LOS REMANSOS,31.7033230103101,MORELA,49.2310598831451,YARIGUIES,48.7603475159118,PALONEGRO,117.829272375667,Aeródromo
SAN LUIS BELTRÁN,YARIGUIES,18.552303363334,True,CAMPO CAPOTE,22.9229789151066,MORELA,74.0919752770925,YARIGUIES,18.552303363334,PALONEGRO,87.750416075541,Nacional
SAN MIGUEL DEL TIGRE,YARIGUIES,16.7698230309705,True,EL PEDRAL BONANZA,22.3769246213873,REMEDIOS OTU,85.4649803171799,YARIGUIES,16.7698230309705,PALONEGRO,84.2028775447964,Nacional
BOCAS DE BARBACOAS,LOS REMANSOS,17.8239590257729,True,LOS REMANSOS,17.8239590257729,MORELA,37.3649226696229,YARIGUIES,55.3745524363935,PALONEGRO,121.920631200689,Regional
PUERTO LOS MANGOS,YARIGUIES,12.2769351879003,True,EL PEDRAL BONANZA,20.4549773472026,MORELA,88.8341444429361,YARIGUIES,12.2769351879003,PALONEGRO,79.6333054531732,Nacional
PUERTO MATILDE,YARIGUIES,43.2317883211608,False,CAMPO CAPOTE,44.801042591335,REMEDIOS OTU,57.193453676509,YARIGUIES,43.2317883211608,PALONEGRO,112.4486168802,Sin cobertura
PUERTO TOMAS,YARIGUIES,11.4674736567464,True,EL PEDRAL BONANZA,20.6643739213518,MORELA,88.7990120440892,YARIGUIES,11.4674736567464,PALONEGRO,79.0570986262698,Nacional
PUERTO CASABE,YARIGUIES,10.5605139440513,True,EL PEDRAL BONANZA,21.2302100005531,MORELA,88.4819276151181,YARIGUIES,10.5605139440513,PALONEGRO,78.5712517200399,Nacional
LA CONDOR,YARIGUIES,13.3807352568868,True,EL PEDRAL BONANZA,27.0577461871192,MORELA,82.4484593061932,YARIGUIES,13.3807352568868,PALONEGRO,82.9915310940686,Nacional
CHORRO DE LÁGRIMAS,REMEDIOS OTU,36.3571423181489,True,LOS REMANSOS,36.9400031504266,REMEDIOS OTU,36.3571423181489,YARIGUIES,76.732530757032,JOSE M. CORDOVA,127.330891548304,Regional
ZARAGOZA,BUENAVENTURA-GERARDO TOBAR LOPEZ,15.5848458243455,True,EDGAR CALDAS POTES-CA,41.9729683950865,FARFAN HERIBERTO GIL MAR,74.7411241508577,BUENAVENTURA-GERARDO TOBAR LOPEZ,15.5848458243455,ALFONSO BONILLA ARAGON,63.3285189648368,Nacional
CARMEN DE TONCHALÁ,CAMILO DAZA,10.8859507871384,True,CINERA,37.4126145226101,AGUAS CLARAS,101.316737914409,YARIGUIES,164.35197969217,CAMILO DAZA,10.8859507871384,Internacional
PITAL,BUENAVENTURA-GERARDO TOBAR LOPEZ,38.1456452799499,True,LOPEZ DE MICAI,68.942090779043,FARFAN HERIBERTO GIL MAR,125.675325993588,BUENAVENTURA-GERARDO TOBAR LOPEZ,38.1456452799499,ALFONSO BONILLA ARAGON,94.0777344504006,Nacional
